GO:0005576,28624624;19265264;30001234;21855619;15799977;21910575;30322054;10196386;29178939;21412073;30375181;22922884;8020667;30299561;18813828;25680569;28768863;25446840;9042800;16891476;23858322;27035431;29408314;27829832;21472131
GO:0005164,28609656;27009073;15313687;30139338;10209503
GO:0043120,28609656;27009073;15313687;30139338;10209503
GO:0008219,22926522;30219954;15483360;21412088;27176078;23619566;23376645;28919993;18154639;20691980;26252293;17942892;22211101;24603802;26657503;28256505;30136419;27847321;11854917;15010876;19194830;10564951;12143210;23348740;19895177;30122948;12363380;23172661;27630287;23949086;23703673;27480355;17352013;10209503;26160843;12133481;26100205;10385635;24837480;12171891;21330448;21955433;26470769;29492607;18813828;29882997;10573518;28913568;24824030;23807659;26028817;24796583;12681060;19528460;14647920;16818635;20137349;21334995;25436332;30008874;20306986;23259725;26967384;29408314;26923637;17013725;17033799;15150106;29957018
GO:0009056,19025978;17384652;11309300;22420978;17909001;24486723;25413629;19795457;30067876;24880135;8611434;23024367;20887801;16724347;18199552;25632187;10209503;27212159;26625139;25125499;26143116;22267983;24725816;19093184;16965602;15011833;22591401;16897967
GO:0019835,15483360;21412088;2351571;28919993;18154639;26252293;15010876;19194830;10564951;12143210;12363380;23172661;27480355;10209503;10385635;29882997;21955433;29492607;29936458;24824030;26028817;19528460;20137349;16818635;12681060;30008874;23259725;12680226;29408314;17013725;17033799;30219954;24218514
GO:0007150,17553067;26769137;17009157;10212000;3518654;23167279;29464551;12429797;19330734;11598251;25355436;29110582;28431889;20565817;23073323;29882997;19331223;23316622;9028991;19252434
GO:0040007,17553067;26769137;17354125;17009157;10212000;3518654;23167279;29464551;12429797;16525641;19330734;9527063;11598251;25355436;27469137;19476792;29110582;28431889;20565817;23073323;29882997;26278323;2982488;19331223;23316622;9028991;19252434
GO:0016021,10547541;8822109;10216129;14562280;23894007;29776401;19954766;20512538;15336730;30382596;23953227;25077440;29344142
GO:0080117,14767739;10320910;28059437;30367665;10502827
GO:0009058,29039581;11948128;16767220;28803245;19010890;24869760;29575299;19509244;10675242;23798555;23686746;21462380;10383902;21354147;30067440;22807971;23802572;29110119;19564027;30382596;28599455;18316552;27655691;26345572;16465407;29513793;27212159;29445149;15484294;20082485;27542675;25239565;21936014;21898503;23917144;29169115;16570287;25090123;10576351;15549451;25485496;10728685;20216413;27499090;24700253;23315987;21138453;22146319;18405329;22484120;28919993;22974371;24169343;27791012;25557794;17944886;24811250;26680985;24037855;25165862;24420788;25383044;30121648;24351817;18199552;24503127;23599686;27725202;28414551;26623561;23593935;11585718;28178615;23052842;21325634;16373701;30205958;23687300;24968753;11350606;27788482;11680592;22213145;20005541;28594409;18535672;25623055;7705781;26926789;8591850;23946596;24839005;17356712;22470047;22134783;20420246;23382894;18393293;28060377;19018975;28423362;20510329;29344142;3486302;16525641;23175466;20480521;11208728;12143210;14598145;16094703;24310400;15833824;27155525;30235453;27469137;23949086;27825112;12143044;29486282;19780758;23991955;29871934;8640617;26973400;23860324;25197362;23637956;28029662;26625139;29556285;23807659;8600679;25580681;26490986;24966896;27832205;29728459;17403294;21778461;11197058;22729936;28535506;30278918;22607679;11557787;15693071;19695678;22209942;22733362;14592665;2852112;26956962;26935789;24880135;24568162;22201822;29178939;28070171;29497310;17575102;17143485;25367337;10328326;19793350;25043045;25038821;14527906;21103287;27608843;30301635;24566325;27283076;25606968;25655296;7632822;1940805;28467612;25502636;23464969;28668389;25471741;30182496;28959141;25966424;29434721;29413947;25405519;25882880;23121546;28427077
GO:0019371,12819026;16489179;10328326;18199552
